country,year,CPI,PPI,Share_Prices,Interest_Rate,GDP_per_capita,Exchange_Rate,Unemployment,Expenditure,Manufacturing
Brazil,2022,185.3978603,223.5956702,203.7574721,25.83192759,11509.27495,4.844611075,10.13,2.06E+12,2.62E+11
