country,year,CPI,PPI,Share_Prices,Interest_Rate,GDP_per_capita,Exchange_Rate,Unemployment,Expenditure,Manufacturing
United States,2022,127.879,124.23,190.2748,3.1,60000,1,4.5,2.48E+13,2.20E+12
